Delivery_Start,Price,Volume,Trading_day,Contract
14/10/2021 18:00,245,5164,14-Oct,20
14/10/2021 19:00,188.9,4520.3,14-Oct,21
14/10/2021 20:00,170.27,3892.5,14-Oct,22
14/10/2021 21:00,165.4,3960.5,14-Oct,23
14/10/2021 22:00,160,3334.9,15-Oct,0
14/10/2021 23:00,159.9,3550.3,15-Oct,1
15/10/2021 00:00,160.3,3345.7,15-Oct,2
15/10/2021 01:00,162.9,3293.6,15-Oct,3
15/10/2021 02:00,166,3302.9,15-Oct,4
15/10/2021 03:00,170,3323.5,15-Oct,5
15/10/2021 04:00,179.8,3042.5,15-Oct,6
15/10/2021 05:00,225,4244.8,15-Oct,7
15/10/2021 06:00,216,4013.2,15-Oct,8
15/10/2021 07:00,263,3256.9,15-Oct,9
15/10/2021 08:00,226.4,3490.8,15-Oct,10
15/10/2021 09:00,218,3524.1,15-Oct,11
15/10/2021 10:00,216.3,3459,15-Oct,12
15/10/2021 11:00,226.3,3470.4,15-Oct,13
15/10/2021 12:00,250,3162.5,15-Oct,14
15/10/2021 13:00,237,3322.3,15-Oct,15
15/10/2021 14:00,231.6,2894.1,15-Oct,16
15/10/2021 15:00,300,2604.8,15-Oct,17
15/10/2021 16:00,500,2791.6,15-Oct,18
15/10/2021 17:00,1010,3269.7,15-Oct,19
15/10/2021 18:00,600.5,4576.6,15-Oct,20
15/10/2021 19:00,312.5,3773.4,15-Oct,21
15/10/2021 20:00,232.1,3385.5,15-Oct,22
15/10/2021 21:00,180,3055.2,15-Oct,23
15/10/2021 22:00,215,2591.3,16-Oct,0
15/10/2021 23:00,179.2,2393.9,16-Oct,1
16/10/2021 00:00,179.2,2208.9,16-Oct,2
16/10/2021 01:00,171,2139.3,16-Oct,3
16/10/2021 02:00,172.5,2233.4,16-Oct,4
16/10/2021 03:00,172.5,2402.4,16-Oct,5
16/10/2021 04:00,177,2320.1,16-Oct,6
16/10/2021 05:00,196.8,2686.9,16-Oct,7
16/10/2021 06:00,212,3355.5,16-Oct,8
16/10/2021 07:00,255,3891.5,16-Oct,9
16/10/2021 08:00,237.5,4024,16-Oct,10
16/10/2021 09:00,217,4174.3,16-Oct,11
16/10/2021 10:00,212,4230.4,16-Oct,12
16/10/2021 11:00,194,4397,16-Oct,13
16/10/2021 12:00,182.1,4198.4,16-Oct,14
16/10/2021 13:00,178.7,4115.7,16-Oct,15
16/10/2021 14:00,190,4593.9,16-Oct,16
16/10/2021 15:00,219,4505.9,16-Oct,17
16/10/2021 16:00,271.9,4972.8,16-Oct,18
16/10/2021 17:00,291,5088.9,16-Oct,19
16/10/2021 18:00,262,4580.8,16-Oct,20
16/10/2021 19:00,192.8,3723.8,16-Oct,21
16/10/2021 20:00,205,3513.3,16-Oct,22
16/10/2021 21:00,180.2,3028.8,16-Oct,23
16/10/2021 22:00,195.2,3434.1,17-Oct,0
16/10/2021 23:00,178.6,3600.9,17-Oct,1
17/10/2021 00:00,172.2,3405.5,17-Oct,2
17/10/2021 01:00,158,3246.4,17-Oct,3
17/10/2021 02:00,145.4,3365.3,17-Oct,4
17/10/2021 03:00,137,3249.2,17-Oct,5
17/10/2021 04:00,137.7,3277.7,17-Oct,6
17/10/2021 05:00,150,3169.7,17-Oct,7
17/10/2021 06:00,168,3858.9,17-Oct,8
17/10/2021 07:00,172.25,3025.2,17-Oct,9
17/10/2021 08:00,190.5,3810.3,17-Oct,10
17/10/2021 09:00,204.4,4420.6,17-Oct,11
17/10/2021 10:00,196,4400.5,17-Oct,12
17/10/2021 11:00,207,4564.5,17-Oct,13
17/10/2021 12:00,198,4585.8,17-Oct,14
17/10/2021 13:00,175,4370.7,17-Oct,15
17/10/2021 14:00,136.5,4328.8,17-Oct,16
17/10/2021 15:00,187.5,4877.7,17-Oct,17
17/10/2021 16:00,237.5,5551.4,17-Oct,18
17/10/2021 17:00,291,6046.6,17-Oct,19
17/10/2021 18:00,280,5846.9,17-Oct,20
17/10/2021 19:00,175.45,4955.6,17-Oct,21
17/10/2021 20:00,187.5,4162.5,17-Oct,22
17/10/2021 21:00,176,3508.6,17-Oct,23
17/10/2021 22:00,185,3764.1,18-Oct,0
17/10/2021 23:00,162.5,3385.8,18-Oct,1
18/10/2021 00:00,162.5,3210.4,18-Oct,2
18/10/2021 01:00,160,3185.5,18-Oct,3
18/10/2021 02:00,155,3426.4,18-Oct,4
18/10/2021 03:00,156.1,3306.7,18-Oct,5
18/10/2021 04:00,176.3,3600.4,18-Oct,6
18/10/2021 05:00,202.95,4891.8,18-Oct,7
18/10/2021 06:00,235.63,3821.9,18-Oct,8
18/10/2021 07:00,244,3825.8,18-Oct,9
18/10/2021 08:00,222,3874.2,18-Oct,10
18/10/2021 09:00,193,3866.5,18-Oct,11
18/10/2021 10:00,189.8,3830.6,18-Oct,12
18/10/2021 11:00,189.1,3964.2,18-Oct,13
18/10/2021 12:00,174,3893.9,18-Oct,14
18/10/2021 13:00,171,3877.9,18-Oct,15
18/10/2021 14:00,180,4824.2,18-Oct,16
18/10/2021 15:00,200.2,4483.5,18-Oct,17
18/10/2021 16:00,229,3887.5,18-Oct,18
18/10/2021 17:00,268.28,4510.6,18-Oct,19
18/10/2021 18:00,228,4736.9,18-Oct,20
18/10/2021 19:00,187,3533.1,18-Oct,21
18/10/2021 20:00,179.1,3833.2,18-Oct,22
18/10/2021 21:00,150,4066.9,18-Oct,23
18/10/2021 22:00,170.8,3950.9,19-Oct,0
18/10/2021 23:00,150,3534.6,19-Oct,1
19/10/2021 00:00,150,3360.9,19-Oct,2
19/10/2021 01:00,149.7,3301.6,19-Oct,3
19/10/2021 02:00,139.6,3617.6,19-Oct,4
19/10/2021 03:00,144.05,3633.7,19-Oct,5
19/10/2021 04:00,156.3,3538.1,19-Oct,6
19/10/2021 05:00,187.8,4449.9,19-Oct,7
19/10/2021 06:00,222.2,4632,19-Oct,8
19/10/2021 07:00,244,4559.1,19-Oct,9
19/10/2021 08:00,222.3,4527.1,19-Oct,10
19/10/2021 09:00,182,4531.2,19-Oct,11
19/10/2021 10:00,162.5,4398.9,19-Oct,12
19/10/2021 11:00,153.5,4539.2,19-Oct,13
19/10/2021 12:00,145,4766.1,19-Oct,14
19/10/2021 13:00,145,5361.1,19-Oct,15
19/10/2021 14:00,149,5520.7,19-Oct,16
19/10/2021 15:00,168,4878.6,19-Oct,17
19/10/2021 16:00,187.5,4753.2,19-Oct,18
19/10/2021 17:00,239.5,5266.6,19-Oct,19
19/10/2021 18:00,214,5391.5,19-Oct,20
19/10/2021 19:00,181.85,5402.9,19-Oct,21
19/10/2021 20:00,165,5122.2,19-Oct,22
19/10/2021 21:00,164,5984.9,19-Oct,23
19/10/2021 22:00,120,3832.3,20-Oct,0
19/10/2021 23:00,61.1,3865.6,20-Oct,1
20/10/2021 00:00,48,3618.9,20-Oct,2
20/10/2021 01:00,36,3609.2,20-Oct,3
20/10/2021 02:00,34,3589.3,20-Oct,4
20/10/2021 03:00,49,3473.1,20-Oct,5
20/10/2021 04:00,130,3512.8,20-Oct,6
20/10/2021 05:00,185.4,4104.7,20-Oct,7
20/10/2021 06:00,200,3811.2,20-Oct,8
20/10/2021 07:00,236,3706.2,20-Oct,9
20/10/2021 08:00,214,3782.1,20-Oct,10
20/10/2021 09:00,180,3757.7,20-Oct,11
20/10/2021 10:00,162.7,4263.4,20-Oct,12
20/10/2021 11:00,150.2,4426.6,20-Oct,13
20/10/2021 12:00,140,4688.3,20-Oct,14
20/10/2021 13:00,140,5077.3,20-Oct,15
20/10/2021 14:00,140,4754.9,20-Oct,16
20/10/2021 15:00,167,4528.9,20-Oct,17
20/10/2021 16:00,174,4775.9,20-Oct,18
20/10/2021 17:00,262.86,5229.4,20-Oct,19
20/10/2021 18:00,245,4803.3,20-Oct,20
20/10/2021 19:00,179.86,4155.2,20-Oct,21
20/10/2021 20:00,177.95,3802.6,20-Oct,22
20/10/2021 21:00,158,3957.8,20-Oct,23
20/10/2021 22:00,142.3,4050.5,21-Oct,0
20/10/2021 23:00,32,3679.9,21-Oct,1
21/10/2021 00:00,3.4,3511.2,21-Oct,2
21/10/2021 01:00,-5,3637,21-Oct,3
21/10/2021 02:00,-6.7,3751.4,21-Oct,4
21/10/2021 03:00,-4.6,3917.5,21-Oct,5
21/10/2021 04:00,39,3950.8,21-Oct,6
21/10/2021 05:00,125,4387.6,21-Oct,7
21/10/2021 06:00,196.6,4734.2,21-Oct,8
21/10/2021 07:00,214.5,4684.6,21-Oct,9
21/10/2021 08:00,210,4690.3,21-Oct,10
21/10/2021 09:00,177.8,4697.4,21-Oct,11
21/10/2021 10:00,157.4,5092.2,21-Oct,12
21/10/2021 11:00,150,5028.6,21-Oct,13
21/10/2021 12:00,140,5173.3,21-Oct,14
21/10/2021 13:00,138,5310.2,21-Oct,15
21/10/2021 14:00,154.4,5686.8,21-Oct,16
21/10/2021 15:00,162.5,4920.5,21-Oct,17
21/10/2021 16:00,181.3,4856.4,21-Oct,18
21/10/2021 17:00,241,5163,21-Oct,19
21/10/2021 18:00,227,5509.2,21-Oct,20
21/10/2021 19:00,166.7,4995,21-Oct,21
21/10/2021 20:00,167.45,4577.2,21-Oct,22
21/10/2021 21:00,162.5,5059.5,21-Oct,23
21/10/2021 22:00,146,4557.2,22-Oct,0
21/10/2021 23:00,106.2,4548.9,22-Oct,1
22/10/2021 00:00,81.1,4301.8,22-Oct,2
22/10/2021 01:00,55.2,4300,22-Oct,3
22/10/2021 02:00,60,4514.2,22-Oct,4
22/10/2021 03:00,87,4721.8,22-Oct,5
22/10/2021 04:00,143,4628.1,22-Oct,6
22/10/2021 05:00,176.4,5283.6,22-Oct,7
22/10/2021 06:00,198.4,4831.6,22-Oct,8
22/10/2021 07:00,209.2,4568.3,22-Oct,9
22/10/2021 08:00,204.1,4678,22-Oct,10
22/10/2021 09:00,190.5,4935.1,22-Oct,11
22/10/2021 10:00,168.1,4989.4,22-Oct,12
22/10/2021 11:00,158.5,4776.7,22-Oct,13
22/10/2021 12:00,157.3,4755.6,22-Oct,14
22/10/2021 13:00,152.1,4970.1,22-Oct,15
22/10/2021 14:00,179,5132,22-Oct,16
22/10/2021 15:00,203.4,4070.8,22-Oct,17
22/10/2021 16:00,223.6,4038.2,22-Oct,18
22/10/2021 17:00,293.9,4192.3,22-Oct,19
22/10/2021 18:00,278.2,4780,22-Oct,20
22/10/2021 19:00,221.2,4255.7,22-Oct,21
22/10/2021 20:00,199,4005.2,22-Oct,22
22/10/2021 21:00,190.3,3901,22-Oct,23
22/10/2021 22:00,190,4250.6,23-Oct,0
22/10/2021 23:00,180,3940,23-Oct,1
23/10/2021 00:00,180,3731.6,23-Oct,2
23/10/2021 01:00,165,3599.4,23-Oct,3
23/10/2021 02:00,160,3826.4,23-Oct,4
23/10/2021 03:00,155.4,4005.5,23-Oct,5
23/10/2021 04:00,165.9,4027.6,23-Oct,6
23/10/2021 05:00,187.7,4327.6,23-Oct,7
23/10/2021 06:00,201.7,3174.9,23-Oct,8
23/10/2021 07:00,209.5,3588.5,23-Oct,9
23/10/2021 08:00,221,3922.4,23-Oct,10
23/10/2021 09:00,181,3878.7,23-Oct,11
23/10/2021 10:00,164.2,3881.6,23-Oct,12
23/10/2021 11:00,155,3872.2,23-Oct,13
23/10/2021 12:00,148,4095,23-Oct,14
23/10/2021 13:00,145,4167.3,23-Oct,15
23/10/2021 14:00,150.7,4501.5,23-Oct,16
23/10/2021 15:00,177.8,4072.7,23-Oct,17
23/10/2021 16:00,210,4609.1,23-Oct,18
23/10/2021 17:00,238,4865.6,23-Oct,19
23/10/2021 18:00,219.8,4543.7,23-Oct,20
23/10/2021 19:00,175.9,4507.1,23-Oct,21
23/10/2021 20:00,177.5,5108.6,23-Oct,22
23/10/2021 21:00,160.9,5107.3,23-Oct,23
23/10/2021 22:00,160.6,3876.9,24-Oct,0
23/10/2021 23:00,127.1,4013.3,24-Oct,1
24/10/2021 00:00,114,3953.1,24-Oct,2
24/10/2021 01:00,92,3556.6,24-Oct,3
24/10/2021 02:00,79.6,3698.5,24-Oct,4
24/10/2021 03:00,79.6,3882.6,24-Oct,5
24/10/2021 04:00,90,3939.9,24-Oct,6
24/10/2021 05:00,120.5,3925.2,24-Oct,7
24/10/2021 06:00,143,4940.8,24-Oct,8
24/10/2021 07:00,170,4632.3,24-Oct,9
24/10/2021 08:00,162,4229.5,24-Oct,10
24/10/2021 09:00,172.77,4834,24-Oct,11
24/10/2021 10:00,174,4623.9,24-Oct,12
24/10/2021 11:00,186.22,4771.9,24-Oct,13
24/10/2021 12:00,188,4794.7,24-Oct,14
24/10/2021 13:00,164,4479.4,24-Oct,15
24/10/2021 14:00,139,4001.2,24-Oct,16
24/10/2021 15:00,170,4154.6,24-Oct,17
24/10/2021 16:00,208,4703.4,24-Oct,18
24/10/2021 17:00,250,5158.4,24-Oct,19
24/10/2021 18:00,219.5,4619.5,24-Oct,20
24/10/2021 19:00,162.5,3899.6,24-Oct,21
24/10/2021 20:00,172,4199.8,24-Oct,22
24/10/2021 21:00,158,4475.8,24-Oct,23
24/10/2021 22:00,164,4538.5,25-Oct,0
24/10/2021 23:00,144.6,4204,25-Oct,1
25/10/2021 00:00,145,4196.6,25-Oct,2
25/10/2021 01:00,130,4049.3,25-Oct,3
25/10/2021 02:00,130,3985.6,25-Oct,4
25/10/2021 03:00,145,3958.6,25-Oct,5
25/10/2021 04:00,165,3527,25-Oct,6
25/10/2021 05:00,199.8,4579.8,25-Oct,7
25/10/2021 06:00,206.5,3624.7,25-Oct,8
25/10/2021 07:00,220.5,3585.5,25-Oct,9
25/10/2021 08:00,215.3,3810.5,25-Oct,10
25/10/2021 09:00,192.3,3719.7,25-Oct,11
25/10/2021 10:00,186,3791.9,25-Oct,12
25/10/2021 11:00,182.8,3968.4,25-Oct,13
25/10/2021 12:00,179.5,3727.8,25-Oct,14
25/10/2021 13:00,175.3,3981.5,25-Oct,15
25/10/2021 14:00,173,4452.2,25-Oct,16
25/10/2021 15:00,195.75,3446.4,25-Oct,17
25/10/2021 16:00,218.5,3601,25-Oct,18
25/10/2021 17:00,290,4311.4,25-Oct,19
25/10/2021 18:00,238.8,5164,25-Oct,20
25/10/2021 19:00,183.9,4251.7,25-Oct,21
25/10/2021 20:00,179.76,3852.5,25-Oct,22
25/10/2021 21:00,161,3907.7,25-Oct,23
25/10/2021 22:00,175.1,3075.4,26-Oct,0
25/10/2021 23:00,169.4,3622.5,26-Oct,1
26/10/2021 00:00,161,3438,26-Oct,2
26/10/2021 01:00,147.6,3533.3,26-Oct,3
26/10/2021 02:00,140,3277.5,26-Oct,4
26/10/2021 03:00,149.5,3240.2,26-Oct,5
26/10/2021 04:00,186.5,3691.4,26-Oct,6
26/10/2021 05:00,195,4239,26-Oct,7
26/10/2021 06:00,225,4037.6,26-Oct,8
26/10/2021 07:00,222,3981.9,26-Oct,9
26/10/2021 08:00,212.5,3897.3,26-Oct,10
26/10/2021 09:00,188,4149.9,26-Oct,11
26/10/2021 10:00,174,4223.8,26-Oct,12
26/10/2021 11:00,164.2,4598.8,26-Oct,13
26/10/2021 12:00,158.2,4574.3,26-Oct,14
26/10/2021 13:00,150,4875.8,26-Oct,15
26/10/2021 14:00,160.7,4930.9,26-Oct,16
26/10/2021 15:00,181,5147.8,26-Oct,17
26/10/2021 16:00,204,5130.4,26-Oct,18
26/10/2021 17:00,230,5476.9,26-Oct,19
26/10/2021 18:00,197.8,5017,26-Oct,20
26/10/2021 19:00,180,5474,26-Oct,21
26/10/2021 20:00,178.4,5582.2,26-Oct,22
26/10/2021 21:00,161.55,5863.9,26-Oct,23
26/10/2021 22:00,128.4,3647.4,27-Oct,0
26/10/2021 23:00,94,3782.6,27-Oct,1
27/10/2021 00:00,79,3712,27-Oct,2
27/10/2021 01:00,71,3840,27-Oct,3
27/10/2021 02:00,64.2,3888.9,27-Oct,4
27/10/2021 03:00,75,3939.3,27-Oct,5
27/10/2021 04:00,124.4,4014.7,27-Oct,6
27/10/2021 05:00,170,4338.8,27-Oct,7
27/10/2021 06:00,190,4971.6,27-Oct,8
27/10/2021 07:00,202,4624.9,27-Oct,9
27/10/2021 08:00,199.8,4756.4,27-Oct,10
27/10/2021 09:00,187.7,4811.1,27-Oct,11
27/10/2021 10:00,176.8,4715.7,27-Oct,12
27/10/2021 11:00,164.6,4740.4,27-Oct,13
27/10/2021 12:00,155.8,4709.2,27-Oct,14
27/10/2021 13:00,151.6,4946.1,27-Oct,15
27/10/2021 14:00,158.7,5518.3,27-Oct,16
27/10/2021 15:00,181,4914.4,27-Oct,17
27/10/2021 16:00,202.7,4794.2,27-Oct,18
27/10/2021 17:00,234.9,5360.6,27-Oct,19
27/10/2021 18:00,206.8,5014.2,27-Oct,20
27/10/2021 19:00,181.3,4786.1,27-Oct,21
27/10/2021 20:00,178,4503.8,27-Oct,22
27/10/2021 21:00,170,4633.9,27-Oct,23
27/10/2021 22:00,145,3506.9,28-Oct,0
27/10/2021 23:00,128,3569.7,28-Oct,1
28/10/2021 00:00,125.05,3610.9,28-Oct,2
28/10/2021 01:00,116.8,3671.2,28-Oct,3
28/10/2021 02:00,116.6,3716.8,28-Oct,4
28/10/2021 03:00,127,3835.4,28-Oct,5
28/10/2021 04:00,153.6,3829.3,28-Oct,6
28/10/2021 05:00,177.9,4280.1,28-Oct,7
28/10/2021 06:00,202,4599.2,28-Oct,8
28/10/2021 07:00,199.7,4226.9,28-Oct,9
28/10/2021 08:00,187.5,4459.9,28-Oct,10
28/10/2021 09:00,166.7,4528.1,28-Oct,11
28/10/2021 10:00,171.9,4286.6,28-Oct,12
28/10/2021 11:00,161.9,4456.7,28-Oct,13
28/10/2021 12:00,158.65,4641.3,28-Oct,14
28/10/2021 13:00,151.9,4847.7,28-Oct,15
28/10/2021 14:00,161.9,4916.4,28-Oct,16
28/10/2021 15:00,180,5032.1,28-Oct,17
28/10/2021 16:00,197.5,5207.7,28-Oct,18
28/10/2021 17:00,252,5618.5,28-Oct,19
28/10/2021 18:00,222,5422.5,28-Oct,20
28/10/2021 19:00,175,4897.3,28-Oct,21
28/10/2021 20:00,174.35,4421.7,28-Oct,22
28/10/2021 21:00,165,4613.7,28-Oct,23
28/10/2021 22:00,145,3846.2,29-Oct,0
28/10/2021 23:00,127.5,3554,29-Oct,1
29/10/2021 00:00,133,3531.7,29-Oct,2
29/10/2021 01:00,132.5,3754.2,29-Oct,3
29/10/2021 02:00,130,3850.8,29-Oct,4
29/10/2021 03:00,132.5,3792.6,29-Oct,5
29/10/2021 04:00,145,4026.4,29-Oct,6
29/10/2021 05:00,157,4799.4,29-Oct,7
29/10/2021 06:00,173.2,4189.8,29-Oct,8
29/10/2021 07:00,187.5,3836.2,29-Oct,9
29/10/2021 08:00,195,3866.1,29-Oct,10
29/10/2021 09:00,173.1,3818.1,29-Oct,11
29/10/2021 10:00,158,3919.8,29-Oct,12
29/10/2021 11:00,141,3866.8,29-Oct,13
29/10/2021 12:00,127.5,4143.7,29-Oct,14
29/10/2021 13:00,125.6,4194,29-Oct,15
29/10/2021 14:00,139.5,4621.3,29-Oct,16
29/10/2021 15:00,166,4259.6,29-Oct,17
29/10/2021 16:00,170,3909.5,29-Oct,18
29/10/2021 17:00,226.4,4534.6,29-Oct,19
29/10/2021 18:00,212.5,4908.7,29-Oct,20
29/10/2021 19:00,162.5,4525,29-Oct,21
29/10/2021 20:00,152.5,4124,29-Oct,22
29/10/2021 21:00,140.1,3844.4,29-Oct,23
29/10/2021 22:00,131.4,3636.9,30-Oct,0
29/10/2021 23:00,107,3434.2,30-Oct,1
30/10/2021 00:00,90.1,3542.6,30-Oct,2
30/10/2021 01:00,77,3584.9,30-Oct,3
30/10/2021 02:00,59.5,3675.6,30-Oct,4
30/10/2021 03:00,62,3666.1,30-Oct,5
30/10/2021 04:00,75,3673.3,30-Oct,6
30/10/2021 05:00,95,3647.1,30-Oct,7
30/10/2021 06:00,130,4212.2,30-Oct,8
30/10/2021 07:00,152.5,3941.9,30-Oct,9
30/10/2021 08:00,177.5,4410.8,30-Oct,10
30/10/2021 09:00,182.6,4562,30-Oct,11
30/10/2021 10:00,170,4427.8,30-Oct,12
30/10/2021 11:00,148.67,4522,30-Oct,13
30/10/2021 12:00,133,4434,30-Oct,14
30/10/2021 13:00,120.52,4350.8,30-Oct,15
30/10/2021 14:00,132.5,4459.7,30-Oct,16
30/10/2021 15:00,156,4337.5,30-Oct,17
30/10/2021 16:00,175,4637.6,30-Oct,18
30/10/2021 17:00,212.5,4976.2,30-Oct,19
30/10/2021 18:00,188.1,4309.7,30-Oct,20
30/10/2021 19:00,152,4098,30-Oct,21
30/10/2021 20:00,163.9,3586.8,30-Oct,22
30/10/2021 21:00,150.7,3191.7,30-Oct,23
30/10/2021 22:00,212.5,3805.8,31-Oct,0
30/10/2021 23:00,177.3,3742.8,31-Oct,1
31/10/2021 00:00,134,3186.8,31-Oct,2
31/10/2021 01:00,118.3,3195.3,31-Oct,3
31/10/2021 02:00,62,3215.1,31-Oct,4
31/10/2021 03:00,38.6,3321.9,31-Oct,5
31/10/2021 04:00,26,3584.9,31-Oct,6
31/10/2021 05:00,33,3637.1,31-Oct,7
31/10/2021 06:00,45,3841.3,31-Oct,8
31/10/2021 07:00,49,4808.1,31-Oct,9
31/10/2021 08:00,103.5,4584.3,31-Oct,10
31/10/2021 09:00,108,4212.5,31-Oct,11
31/10/2021 10:00,112.5,4274.8,31-Oct,12
31/10/2021 11:00,129.5,4306.9,31-Oct,13
31/10/2021 12:00,125.35,4347.6,31-Oct,14
31/10/2021 13:00,127.5,4294.9,31-Oct,15
31/10/2021 14:00,115.2,4337.4,31-Oct,16
31/10/2021 15:00,99,4467.1,31-Oct,17
31/10/2021 16:00,150.2,5279.3,31-Oct,18
31/10/2021 17:00,185.65,5790.8,31-Oct,19
31/10/2021 18:00,170.4,5257.1,31-Oct,20
31/10/2021 19:00,166.6,5021.2,31-Oct,21
31/10/2021 20:00,98,4978.7,31-Oct,22
31/10/2021 21:00,106,4648.2,31-Oct,23
31/10/2021 22:00,68.8,4501.6,31-Oct,24
31/10/2021 23:00,72.2,4438.1,01-Nov,0
01/11/2021 00:00,50,4334.7,01-Nov,1
01/11/2021 01:00,26.1,4308,01-Nov,2
01/11/2021 02:00,16.8,4452.7,01-Nov,3
01/11/2021 03:00,14.2,4635.5,01-Nov,4
01/11/2021 04:00,23,4628.3,01-Nov,5
01/11/2021 05:00,47.9,4793.6,01-Nov,6
01/11/2021 06:00,85,5194.1,01-Nov,7
01/11/2021 07:00,129,6138.1,01-Nov,8
01/11/2021 08:00,160,6105.5,01-Nov,9
01/11/2021 09:00,140,6248.9,01-Nov,10
01/11/2021 10:00,117,6455.9,01-Nov,11
01/11/2021 11:00,106,6314.4,01-Nov,12
01/11/2021 12:00,112.5,6276.3,01-Nov,13
01/11/2021 13:00,110,6324.5,01-Nov,14
01/11/2021 14:00,110,6465.3,01-Nov,15
01/11/2021 15:00,108.7,6848.9,01-Nov,16
01/11/2021 16:00,152,6319.9,01-Nov,17
01/11/2021 17:00,210,6918.5,01-Nov,18
01/11/2021 18:00,206.9,6760.2,01-Nov,19
01/11/2021 19:00,180,5905.3,01-Nov,20
01/11/2021 20:00,160,5303.5,01-Nov,21
01/11/2021 21:00,125.5,4125.2,01-Nov,22
01/11/2021 22:00,110,3993.5,01-Nov,23
01/11/2021 23:00,123,3400,02-Nov,0
02/11/2021 00:00,123.5,3121.7,02-Nov,1
02/11/2021 01:00,118,3207.2,02-Nov,2
02/11/2021 02:00,115.2,3108.7,02-Nov,3
02/11/2021 03:00,115,3219.7,02-Nov,4
02/11/2021 04:00,125,3364.7,02-Nov,5
02/11/2021 05:00,151,3765.6,02-Nov,6
02/11/2021 06:00,166.2,5762.5,02-Nov,7
02/11/2021 07:00,198,3913.9,02-Nov,8
02/11/2021 08:00,184.4,3961.3,02-Nov,9
02/11/2021 09:00,181.4,4246.1,02-Nov,10
02/11/2021 10:00,172,4185.5,02-Nov,11
02/11/2021 11:00,160.2,4098.1,02-Nov,12
02/11/2021 12:00,162.5,4179.1,02-Nov,13
02/11/2021 13:00,170,3865.1,02-Nov,14
02/11/2021 14:00,181.9,3888.1,02-Nov,15
02/11/2021 15:00,203.4,2614.4,02-Nov,16
02/11/2021 16:00,425.7,2630,02-Nov,17
02/11/2021 17:00,1293.7,3375.4,02-Nov,18
02/11/2021 18:00,1289,3454.4,02-Nov,19
02/11/2021 19:00,277.8,4544.3,02-Nov,20
02/11/2021 20:00,197.5,3964,02-Nov,21
02/11/2021 21:00,166.95,3488.8,02-Nov,22
02/11/2021 22:00,168.5,2544,02-Nov,23
02/11/2021 23:00,138,4186,03-Nov,0
03/11/2021 00:00,132.5,3631.8,03-Nov,1
03/11/2021 01:00,126.3,3252.4,03-Nov,2
03/11/2021 02:00,120.5,3175.5,03-Nov,3
03/11/2021 03:00,117.5,3368,03-Nov,4
03/11/2021 04:00,119.5,3532.3,03-Nov,5
03/11/2021 05:00,145,4784.1,03-Nov,6
03/11/2021 06:00,164.7,6430.1,03-Nov,7
03/11/2021 07:00,198.2,4565.2,03-Nov,8
03/11/2021 08:00,199.6,4087.5,03-Nov,9
03/11/2021 09:00,188.2,4311.7,03-Nov,10
03/11/2021 10:00,181.5,4379.3,03-Nov,11
03/11/2021 11:00,171,4672.2,03-Nov,12
03/11/2021 12:00,166.6,4599.7,03-Nov,13
03/11/2021 13:00,165.6,4894.9,03-Nov,14
03/11/2021 14:00,168.1,5016.2,03-Nov,15
03/11/2021 15:00,181.3,4787,03-Nov,16
03/11/2021 16:00,212.5,4234.3,03-Nov,17
03/11/2021 17:00,244.6,4396.5,03-Nov,18
03/11/2021 18:00,215.6,4307.9,03-Nov,19
03/11/2021 19:00,181.9,4987.5,03-Nov,20
03/11/2021 20:00,162.5,4646.8,03-Nov,21
03/11/2021 21:00,145,3978.6,03-Nov,22
03/11/2021 22:00,140.4,3804.8,03-Nov,23
03/11/2021 23:00,136,4203,04-Nov,0
04/11/2021 00:00,133.6,3392.7,04-Nov,1
04/11/2021 01:00,127.5,3641.1,04-Nov,2
04/11/2021 02:00,123.8,3788.3,04-Nov,3
04/11/2021 03:00,119.5,3833.6,04-Nov,4
04/11/2021 04:00,129,3877.4,04-Nov,5
04/11/2021 05:00,145,4595.9,04-Nov,6
04/11/2021 06:00,158.65,6373.9,04-Nov,7
04/11/2021 07:00,187.5,5484.9,04-Nov,8
04/11/2021 08:00,178.75,5059.9,04-Nov,9
04/11/2021 09:00,165.8,4807.2,04-Nov,10
04/11/2021 10:00,162.1,5264.3,04-Nov,11
04/11/2021 11:00,151.8,5306.3,04-Nov,12
04/11/2021 12:00,145,5139.4,04-Nov,13
04/11/2021 13:00,144,4796.5,04-Nov,14
04/11/2021 14:00,145,4567.4,04-Nov,15
04/11/2021 15:00,154.9,4597,04-Nov,16
04/11/2021 16:00,182.7,4768.9,04-Nov,17
04/11/2021 17:00,218,5593,04-Nov,18
04/11/2021 18:00,200,5691.6,04-Nov,19
04/11/2021 19:00,178.1,6412.5,04-Nov,20
04/11/2021 20:00,157.3,5920.7,04-Nov,21
04/11/2021 21:00,150.4,4697.7,04-Nov,22
04/11/2021 22:00,139.9,3993.2,04-Nov,23
04/11/2021 23:00,153.9,3848.7,05-Nov,0
05/11/2021 00:00,148.5,3619.5,05-Nov,1
05/11/2021 01:00,141.4,3436,05-Nov,2
05/11/2021 02:00,129.8,3391.3,05-Nov,3
05/11/2021 03:00,131.5,3461.6,05-Nov,4
05/11/2021 04:00,137.5,3517,05-Nov,5
05/11/2021 05:00,152.4,3617.5,05-Nov,6
05/11/2021 06:00,165,6228.2,05-Nov,7
05/11/2021 07:00,186.2,4025,05-Nov,8
